,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
813,3724,161,3885,23.13043478260869
814,3309,158,3467,20.943037974683545
815,3559,194,3753,18.34536082474227
816,1698,96,1794,17.6875
817,2521,250,2771,10.084
818,2669,107,2776,24.94392523364486
819,1474,166,1640,8.879518072289157
820,3055,186,3241,16.4247311827957
821,3003,165,3168,18.2
822,3828,207,4035,18.49275362318841
823,3031,434,3465,6.983870967741935
824,2878,291,3169,9.890034364261169
826,2341,320,2661,7.315625
827,3679,260,3939,14.15
828,2255,122,2377,18.483606557377048
829,3110,118,3228,26.35593220338983
830,2420,119,2539,20.33613445378151
832,2540,787,3327,3.227445997458704
833,3474,143,3617,24.293706293706293
834,3198,75,3273,42.64
835,293,3005,3298,0.097504159733777
836,1956,274,2230,7.138686131386861
837,3176,243,3419,13.069958847736626
838,2320,282,2602,8.22695035460993
839,687,3275,3962,0.2097709923664122
841,3200,103,3303,31.067961165048544
842,3753,231,3984,16.246753246753247
843,1071,188,1259,5.696808510638298
844,2724,187,2911,14.566844919786096
845,2163,85,2248,25.44705882352941
846,2822,89,2911,31.707865168539325
847,2546,74,2620,34.4054054054054
848,3346,81,3427,41.30864197530864
849,1759,1377,3136,1.2774146695715325
850,3782,207,3989,18.270531400966185
851,2381,197,2578,12.086294416243655
852,3081,209,3290,14.741626794258371
853,3189,208,3397,15.33173076923077
854,2088,212,2300,9.849056603773583
855,3739,154,3893,24.27922077922078
856,1704,112,1816,15.214285714285714
857,1699,295,1994,5.759322033898305
858,1388,372,1760,3.731182795698925
859,1967,196,2163,10.035714285714286
860,3305,120,3425,27.541666666666668
861,3667,184,3851,19.92934782608696
862,3591,235,3826,15.280851063829788
863,2719,223,2942,12.192825112107624
864,2534,128,2662,19.796875
865,289,2074,2363,0.1393442622950819
866,3601,289,3890,12.460207612456747
867,3174,154,3328,20.61038961038961
868,3304,79,3383,41.822784810126585
869,3270,140,3410,23.357142857142858
870,3636,145,3781,25.07586206896552
871,3337,122,3459,27.352459016393443
872,2159,68,2227,31.75
873,3317,149,3466,22.261744966442954
874,3400,85,3485,40.0
875,1106,105,1211,10.533333333333331
876,3353,151,3504,22.205298013245034
877,2278,113,2391,20.15929203539823
878,3215,320,3535,10.046875
879,2414,124,2538,19.467741935483872
880,2983,163,3146,18.30061349693252
881,3109,272,3381,11.430147058823527
882,3049,187,3236,16.3048128342246
883,2855,94,2949,30.37234042553192
884,2749,185,2934,14.85945945945946
885,2324,127,2451,18.2992125984252
886,3741,163,3904,22.950920245398773
887,3828,221,4049,17.32126696832579
888,2252,200,2452,11.26
889,3534,172,3706,20.546511627906977
890,2966,500,3466,5.932
891,2451,154,2605,15.915584415584416
892,3285,241,3526,13.630705394190873
893,3529,150,3679,23.526666666666667
894,1244,193,1437,6.44559585492228
895,2372,191,2563,12.418848167539268
896,3202,142,3344,22.549295774647888
897,3577,222,3799,16.11261261261261
898,3064,442,3506,6.932126696832579
899,2683,296,2979,9.06418918918919
900,3417,219,3636,15.602739726027398
901,2167,117,2284,18.521367521367523
902,1389,380,1769,3.655263157894737
903,2841,79,2920,35.962025316455694
904,3826,130,3956,29.43076923076923
905,1787,141,1928,12.673758865248226
906,2052,280,2332,7.328571428571428
907,3818,274,4092,13.934306569343066
908,3726,122,3848,30.540983606557376
909,2325,289,2614,8.044982698961938
910,3778,220,3998,17.172727272727272
911,1769,345,2114,5.127536231884058
912,3115,269,3384,11.57992565055762
913,430,2479,2909,0.1734570391286809
914,3344,198,3542,16.88888888888889
915,2479,87,2566,28.49425287356322
916,1415,104,1519,13.60576923076923
917,1564,61,1625,25.639344262295083
918,2362,53,2415,44.56603773584906
919,2544,174,2718,14.620689655172416
920,2547,275,2822,9.261818181818182
921,2936,196,3132,14.979591836734691
922,649,457,1106,1.4201312910284465
923,2206,766,2972,2.8798955613577024
924,3135,54,3189,58.05555555555556
925,3173,81,3254,39.17283950617284
926,2129,63,2192,33.79365079365079
927,2482,112,2594,22.160714285714285
928,1421,106,1527,13.40566037735849
929,1460,121,1581,12.06611570247934
930,2888,151,3039,19.125827814569536
931,1739,138,1877,12.601449275362318
932,2641,284,2925,9.299295774647888
933,2737,109,2846,25.110091743119263
935,2320,161,2481,14.409937888198758
936,3963,129,4092,30.72093023255814
937,2651,220,2871,12.05
938,2432,258,2690,9.426356589147288
939,2983,74,3057,40.310810810810814
940,1354,154,1508,8.792207792207792
941,3291,148,3439,22.236486486486488
942,2632,99,2731,26.585858585858585
943,2340,247,2587,9.473684210526317
944,1697,308,2005,5.509740259740259
945,1109,120,1229,9.241666666666667
946,2688,156,2844,17.23076923076923
947,2673,178,2851,15.01685393258427
948,3744,81,3825,46.22222222222222
949,1469,149,1618,9.859060402684564
950,3706,322,4028,11.509316770186336
951,3423,187,3610,18.3048128342246
952,1721,81,1802,21.246913580246915
953,3464,264,3728,13.12121212121212
954,3151,143,3294,22.03496503496504
955,3750,127,3877,29.52755905511811
956,3181,122,3303,26.07377049180328
957,3913,87,4000,44.97701149425287
958,2387,431,2818,5.538283062645012
959,3227,172,3399,18.761627906976745
960,3474,159,3633,21.849056603773583
961,2992,279,3271,10.724014336917564
962,3424,151,3575,22.67549668874172
963,3283,430,3713,7.634883720930232
964,2533,85,2618,29.8
965,2240,303,2543,7.392739273927392
966,3549,256,3805,13.86328125
967,2380,117,2497,20.34188034188034
968,3228,208,3436,15.51923076923077
969,2697,165,2862,16.345454545454544
970,3713,268,3981,13.8544776119403
971,2174,71,2245,30.61971830985916
972,2966,146,3112,20.315068493150687
973,2627,169,2796,15.544378698224852
974,3112,152,3264,20.473684210526315
975,2591,207,2798,12.516908212560386
976,3028,299,3327,10.127090301003344
977,1663,143,1806,11.62937062937063
978,2202,174,2376,12.655172413793103
979,1202,71,1273,16.929577464788732
980,2673,177,2850,15.101694915254235
981,2220,68,2288,32.64705882352941
983,1171,343,1514,3.41399416909621
984,3266,127,3393,25.716535433070867
985,3088,182,3270,16.967032967032967
986,3013,314,3327,9.595541401273886
987,3324,238,3562,13.966386554621849
988,3169,168,3337,18.86309523809524
990,1629,321,1950,5.074766355140187
991,3073,277,3350,11.093862815884476
992,2419,161,2580,15.024844720496894
993,3634,372,4006,9.768817204301076
994,1943,207,2150,9.38647342995169
995,1762,354,2116,4.977401129943503
996,3213,550,3763,5.841818181818182
997,1138,2958,4096,0.3847194050033806
998,3428,333,3761,10.294294294294296
999,3601,139,3740,25.906474820143885
1000,3403,143,3546,23.7972027972028
1001,3907,175,4082,22.325714285714287
1002,3063,142,3205,21.570422535211268
1003,3556,197,3753,18.0507614213198
1004,3244,88,3332,36.86363636363637
1005,2446,291,2737,8.405498281786942
1006,3342,279,3621,11.978494623655914
1008,3713,157,3870,23.64968152866242
1009,3863,179,4042,21.58100558659218
1010,3104,98,3202,31.6734693877551
1011,2774,212,2986,13.08490566037736
1012,2990,152,3142,19.67105263157895
1013,3835,240,4075,15.979166666666666
1014,704,119,823,5.915966386554622
1015,2400,263,2663,9.125475285171104
1016,2656,115,2771,23.095652173913045
1017,606,239,845,2.5355648535564854
1018,3439,130,3569,26.45384615384616
1019,1478,97,1575,15.237113402061857
1020,3564,165,3729,21.6
1021,1109,142,1251,7.809859154929577
1022,3551,94,3645,37.77659574468085
1023,1372,226,1598,6.070796460176991
1024,2453,141,2594,17.397163120567377
1025,1134,60,1194,18.9
1026,177,879,1056,0.2013651877133105
1027,3750,146,3896,25.68493150684932
1028,2677,133,2810,20.127819548872186
1029,3800,236,4036,16.10169491525424
1030,1070,2531,3601,0.4227578032398261
1031,1991,88,2079,22.625
1032,3263,132,3395,24.71969696969697
1033,3702,165,3867,22.43636363636364
1034,3354,174,3528,19.27586206896552
1035,1842,212,2054,8.68867924528302
1036,1568,302,1870,5.19205298013245
1037,2701,100,2801,27.01
1038,2896,250,3146,11.584
1039,1430,198,1628,7.222222222222222
1040,3529,255,3784,13.83921568627451
1041,226,1102,1328,0.20508166969147
1043,1159,212,1371,5.466981132075472
1044,3092,133,3225,23.24812030075188
1045,1293,156,1449,8.288461538461538
1046,2634,163,2797,16.15950920245399
1047,2495,73,2568,34.178082191780824
1048,3391,329,3720,10.306990881458969
1049,3845,102,3947,37.69607843137255
1050,3432,144,3576,23.83333333333333
1051,113,2298,2411,0.0491731940818102
1052,2263,140,2403,16.164285714285715
1053,3572,258,3830,13.844961240310075
1054,3523,245,3768,14.379591836734694
1055,3362,244,3606,13.778688524590164
1056,1046,2926,3972,0.3574846206425154
1057,1241,2188,3429,0.5671846435100548
1058,3029,153,3182,19.79738562091504
1059,1378,148,1526,9.31081081081081
1060,2428,118,2546,20.57627118644068
1061,2788,259,3047,10.764478764478763
1062,3175,211,3386,15.04739336492891
1063,1729,216,1945,8.00462962962963
1064,1679,88,1767,19.079545454545453
1065,43,2761,2804,0.015574067366896
1066,2760,230,2990,12.0
1067,3561,103,3664,34.57281553398058
1068,2403,360,2763,6.675
1069,3661,195,3856,18.77435897435897
1070,2368,253,2621,9.359683794466402
1071,1291,247,1538,5.22672064777328
1072,3866,163,4029,23.717791411042946
1073,2177,86,2263,25.313953488372093
1074,884,176,1060,5.0227272727272725
1075,3444,254,3698,13.559055118110235
1076,3395,187,3582,18.155080213903744
1077,3105,217,3322,14.308755760368664
1078,3478,158,3636,22.0126582278481
1079,2916,133,3049,21.924812030075188
1080,1384,105,1489,13.18095238095238
1081,3133,101,3234,31.01980198019801
1082,2950,274,3224,10.766423357664234
1083,1936,116,2052,16.689655172413794
1084,1,2021,2022,0.0004948045522018
1085,2819,304,3123,9.273026315789474
1086,1208,226,1434,5.345132743362832
1087,3170,349,3519,9.083094555873926
1088,1950,145,2095,13.448275862068966
1089,1335,126,1461,10.595238095238097
1090,125,2682,2807,0.046607009694258
1091,2894,156,3050,18.55128205128205
1092,3760,95,3855,39.578947368421055
1093,3742,135,3877,27.71851851851852
1094,2031,77,2108,26.37662337662337
1095,2093,309,2402,6.773462783171521
1096,973,120,1093,8.108333333333333
1097,3802,146,3948,26.04109589041096
1098,3278,176,3454,18.625
1099,3171,382,3553,8.301047120418849
1100,1491,225,1716,6.626666666666667
1101,1366,221,1587,6.180995475113122
1102,2623,260,2883,10.08846153846154
1103,3316,407,3723,8.147420147420148
1104,2912,181,3093,16.08839779005525
1105,3407,193,3600,17.65284974093264
1106,2575,195,2770,13.205128205128204
1107,2880,183,3063,15.737704918032788
1108,2342,219,2561,10.69406392694064
1109,3345,207,3552,16.159420289855074
1110,2557,102,2659,25.0686274509804
1111,2846,136,2982,20.926470588235293
1112,2347,168,2515,13.970238095238097
1113,2461,113,2574,21.778761061946906
1114,1614,119,1733,13.563025210084032
1115,2740,287,3027,9.547038327526131
1116,3099,149,3248,20.798657718120804
1117,1983,110,2093,18.027272727272727
1118,2783,279,3062,9.974910394265232
1119,1565,134,1699,11.67910447761194
1120,150,3662,3812,0.0409612233752048
1121,3318,126,3444,26.33333333333333
1123,1146,113,1259,10.141592920353984
1125,1976,103,2079,19.184466019417474
1126,217,3755,3972,0.0577896138482023
1127,2892,110,3002,26.29090909090909
1128,2314,377,2691,6.137931034482759
1129,3609,236,3845,15.292372881355933
1131,3056,94,3150,32.51063829787234
1132,1742,136,1878,12.808823529411764
1133,3837,163,4000,23.539877300613497
1134,2069,57,2126,36.29824561403509
1135,3488,224,3712,15.571428571428571
1136,2217,56,2273,39.58928571428572
1138,2572,135,2707,19.05185185185185
1139,3694,175,3869,21.10857142857143
1140,2131,144,2275,14.79861111111111
1141,1854,341,2195,5.436950146627566
1142,3893,183,4076,21.27322404371585
1143,71,2441,2512,0.0290864399836132
1144,2774,535,3309,5.185046728971963
1145,2475,109,2584,22.706422018348626
1146,2828,149,2977,18.97986577181208
1147,2892,152,3044,19.026315789473685
1148,3640,214,3854,17.009345794392523
1150,3504,111,3615,31.56756756756757
1151,3098,198,3296,15.646464646464649
1152,3579,195,3774,18.35384615384616
1153,2834,211,3045,13.43127962085308
1154,3708,197,3905,18.82233502538071
1155,2845,137,2982,20.76642335766424
1156,2162,197,2359,10.9746192893401
1157,1821,263,2084,6.923954372623574
1158,2638,117,2755,22.54700854700855
1159,44,3758,3802,0.011708355508249
1160,1494,250,1744,5.976
1161,2030,175,2205,11.6
1162,2583,125,2708,20.664
1163,2341,268,2609,8.735074626865671
1164,3799,132,3931,28.78030303030303
1165,3249,367,3616,8.852861035422343
1166,3790,200,3990,18.95
1167,810,171,981,4.7368421052631575
1168,2749,110,2859,24.99090909090909
1169,1999,221,2220,9.04524886877828
1170,2244,293,2537,7.658703071672355
1171,3423,86,3509,39.80232558139535
1172,1721,259,1980,6.644787644787645
1173,1330,147,1477,9.047619047619047
1174,1819,946,2765,1.922832980972516
1175,2747,82,2829,33.5
1176,3260,270,3530,12.074074074074074
1177,3876,56,3932,69.21428571428571
1178,1672,252,1924,6.634920634920635
1179,37,2172,2209,0.0170349907918968
1180,2511,93,2604,27.0
1181,2994,132,3126,22.681818181818183
1182,3143,180,3323,17.461111111111112
1183,1082,114,1196,9.491228070175438
1184,2768,288,3056,9.61111111111111
1185,3242,161,3403,20.13664596273292
1186,3180,58,3238,54.82758620689656
1187,1237,396,1633,3.1237373737373737
1188,2230,167,2397,13.353293413173652
1189,3532,163,3695,21.66871165644172
1190,1957,300,2257,6.523333333333333
1191,1404,83,1487,16.91566265060241
1192,2306,104,2410,22.173076923076923
1193,3513,280,3793,12.54642857142857
1194,1099,128,1227,8.5859375
1195,3684,104,3788,35.42307692307692
1196,3703,139,3842,26.640287769784173
1197,3359,346,3705,9.708092485549132
1198,3713,246,3959,15.09349593495935
1199,2799,186,2985,15.048387096774194
1200,1542,167,1709,9.233532934131736
1201,2575,175,2750,14.714285714285714
1202,3134,111,3245,28.23423423423424
1203,3735,134,3869,27.87313432835821
1204,3005,121,3126,24.83471074380165
1205,967,162,1129,5.969135802469136
1206,2346,715,3061,3.281118881118881
1207,2148,141,2289,15.23404255319149
1208,3384,67,3451,50.507462686567166
1209,3708,187,3895,19.8288770053476
1210,2789,249,3038,11.200803212851406
1212,2438,194,2632,12.56701030927835
1213,622,121,743,5.140495867768595
1214,3507,116,3623,30.23275862068965
1215,1154,117,1271,9.863247863247864
1216,3245,128,3373,25.3515625
1217,2469,156,2625,15.826923076923077
1218,1720,127,1847,13.543307086614174
1219,2036,97,2133,20.989690721649485
1220,67,3537,3604,0.0189426067288662
1221,3699,98,3797,37.74489795918368
1222,1797,93,1890,19.32258064516129
1223,3506,211,3717,16.61611374407583
1224,3054,215,3269,14.204651162790698
1225,370,585,955,0.6324786324786325
1226,3346,153,3499,21.869281045751634
1227,3008,175,3183,17.18857142857143
1228,1086,147,1233,7.387755102040816
1229,3614,224,3838,16.133928571428573
1230,2871,188,3059,15.27127659574468
1231,3863,185,4048,20.88108108108108
1232,1561,94,1655,16.606382978723403
1234,3203,102,3305,31.40196078431373
1235,3631,214,3845,16.96728971962617
1236,3229,201,3430,16.064676616915424
1237,3305,473,3778,6.987315010570825
1238,1141,96,1237,11.885416666666666
1239,2882,119,3001,24.218487394957982
1240,3130,178,3308,17.584269662921347
1241,2237,416,2653,5.377403846153846
1242,3373,58,3431,58.1551724137931
1243,2850,160,3010,17.8125
1244,1848,88,1936,21.0
1245,2475,620,3095,3.991935483870968
1246,3792,150,3942,25.28
1247,2399,372,2771,6.448924731182796
1248,1389,55,1444,25.25454545454545
1249,3347,171,3518,19.57309941520468
1251,3731,195,3926,19.133333333333333
1252,2128,80,2208,26.6
1253,3282,215,3497,15.265116279069767
1254,2975,53,3028,56.13207547169812
1255,3444,414,3858,8.318840579710145
1256,1070,131,1201,8.16793893129771
1257,1851,407,2258,4.547911547911548
1258,2684,120,2804,22.366666666666667
1259,43,2766,2809,0.0155459146782357
1260,3774,296,4070,12.75
1261,2706,368,3074,7.353260869565218
1262,521,1060,1581,0.4915094339622641
1263,2704,213,2917,12.694835680751174
1264,3610,148,3758,24.39189189189189
1265,3261,235,3496,13.87659574468085
1266,3451,208,3659,16.591346153846153
1267,923,162,1085,5.697530864197531
1268,2165,153,2318,14.15032679738562
1269,271,3056,3327,0.0886780104712041
1270,1954,154,2108,12.688311688311687
1271,2154,172,2326,12.523255813953488
1272,1217,205,1422,5.9365853658536585
1273,2346,128,2474,18.328125
1274,3419,214,3633,15.976635514018692
1275,1750,179,1929,9.776536312849162
1276,3520,292,3812,12.054794520547944
1277,3420,245,3665,13.959183673469388
1278,3302,101,3403,32.693069306930695
1279,3758,161,3919,23.34161490683229
1280,3579,224,3803,15.977678571428571
1281,1725,77,1802,22.4025974025974
1282,3781,107,3888,35.33644859813084
1283,3555,196,3751,18.137755102040817
1284,3324,126,3450,26.38095238095238
1285,2319,193,2512,12.015544041450775
1286,2544,92,2636,27.65217391304348
1287,2678,228,2906,11.74561403508772
1288,2565,89,2654,28.820224719101123
1289,3659,155,3814,23.606451612903225
1290,3506,399,3905,8.786967418546366
1291,3031,155,3186,19.55483870967742
1292,1656,78,1734,21.23076923076923
1293,3163,279,3442,11.336917562724016
1294,916,265,1181,3.456603773584906
1295,2380,335,2715,7.104477611940299
1296,3088,191,3279,16.167539267015705
1297,2550,149,2699,17.114093959731544
1298,2250,187,2437,12.032085561497324
1299,2335,102,2437,22.892156862745097
1300,96,1222,1318,0.0785597381342062
1301,2238,133,2371,16.827067669172934
1302,1701,100,1801,17.01
1303,2124,152,2276,13.973684210526317
1304,3806,145,3951,26.248275862068965
1305,3839,153,3992,25.091503267973856
1306,809,3186,3995,0.2539234149403641
1307,1098,245,1343,4.481632653061224
1308,1551,299,1850,5.187290969899665
1309,3526,255,3781,13.827450980392156
1310,1637,55,1692,29.76363636363636
1311,2127,320,2447,6.646875
1312,2622,100,2722,26.22
1313,1002,181,1183,5.535911602209945
